dialog_id,speaker,text
9531,spk0, And people are honest ? 
9531,spk1, They said he was an honest and professional businessman . But that's the exciting part . It's kind of like gambling ... 
9532,spk0,Good morning Mr Smith . My name is Susan and I am a reporter for the Evening Star . 
9532,spk1, Good morning . How can I help you ? 
9532,spk0, I was hoping to talk to you today about your business . 
9532,spk1, Very well . 
9532,spk0, How long have you been the owner of your computer shop ? 
9532,spk1, About five years . 
9532,spk0, And how many staff do you employ ? 
9532,spk1, There is my wife who does the accounts and my brother who helps with the sales . 
9532,spk0, So this is a family business . 
9532,spk1," Yes , we are a small family business . "
9532,spk0, And how many computers do you sell each day ? 
9532,spk1, That depends on the day . We sell from here and on the Internet . I would say about twenty to thirty per week . 
9532,spk0, That about one hundred a month . 
9532,spk1, That's correct . 
9532,spk0, Thank you B for your time . 
9532,spk1, Thank you and goodbye . 
9533,spk0,Do you like cooking ? 
9533,spk1," Yes , I do it a lot.but I don't like doing dishes.what about you , do you like cooking and then cleaning up afterwards ? "
9533,spk0," To be honest , I don't really like doing either one , I can't cook and I hate cleaning . "
9533,spk1," Suppose you have to do one of the two , which do you prefer ? "
9533,spk0, I would rather do the dishes than cook . 
9533,spk1," I prefer the absent.the way I see it , to do the dishes is boring . "
9533,spk0, let's make a deal . 
9533,spk1, What ? 
9533,spk0, I'm going to buy some vegetable and you cook . 
9533,spk1, Will you do the dishes after the meal ? 
9533,spk0, Fair enough ! 
9534,spk0,Good morning.My name's Pat Green . 
9534,spk1, Good morning.Mr.Green.My name is Helen.What can I do for you ? 
9534,spk0, I read in the poster that you're looking for a student to work as a language assistant . 
9534,spk1, Yes.Are you interested in the job ? 
9534,spk0," I think so.But before I apply , could you tell me more about the work ? "
9534,spk1, Have you eve worked with tape recorders before ? 
9534,spk0, I used cassette recorders a lot when I studied English in high school . 
9534,spk1," Good.There are many different kind of language labs , but ours is a small one.If you decide to take the job , I'll explain how to operate the system , Are you sure ? "
9534,spk0, How many hours would I work a day and what's the pay ? 
9534,spk1," Ten hours a week.From Monday to Friday , from 4 to 6 P . m . , and $ 150 a week . "
9534,spk0," OK , I'll take it . "
9534,spk1, Fine.Please fill out the application form . 
9535,spk0,"My amenities bill says that I owe $ 10 for a movie , but I never ordered one . "
9535,spk1, Let's see . It says that you were charged Monday at 9:00 p . m . for the movie ' Titanic . ' 
9535,spk0, That's absolutely wrong ! I was out exploring the city Monday night . 
9535,spk1," Okay , let me see what I can do for you . "
9535,spk0, Thank you . I didn't think it would be this simple . 
9535,spk1," I can take the $ 10 off your bill , but I need to charge you $ 2 for the service . "
9535,spk0, Are you serious ? I have to pay $ 2 for a movie I never watched ? 
9535,spk1," Unfortunately , sir , it's how the computer is programmed . "
9535,spk0, This is outrageous ! I'm never coming back to this hotel again ! 
9535,spk1," I'm sorry , sir . Perhaps you'd like to write a letter to headquarters . "
9536,spk0,"First of all , I would like to thank you for your kind invitation to visit your beautiful country . I hope my visit will help to promote a friendly relationship between us . "
9536,spk1, We've been looking forward to your visit . It is a great pleasure for us to have you as our guest . It is always more convenient to discuss things face to face . 
9536,spk0, I would like to tell you that my clients are very satisfied with the last delivery of your slippers . The styles and colors are very much to the taste of our market . 
9536,spk1, We've received some similar comments from other Australian firms too . 
9536,spk0," I understand you are selling the same products to some other Australian importers . This tends to complicate my business . As you know , I am experienced in the business of slippers and enjoy a good business relationship with all the leading whole - sabers and retailers in that line . I have a mind to expand this business in the years to come . One of the reasons of my visit here is to sign a sole agency agreement with you on these items for a period of 3 years . As it is to our mutual interests and profit , I am sure you'll have no objection to it . "
9536,spk1," We appreciate your good intention and your effort in pushing the sale of our slippers . As you know , the demand for this item in your market is quite substantial . However , according to our records , the total amount of your order last year was moderate , which does not warrant an agency appointment . Unless you increase the turnover we can hardly appoint you our sole agent . "
9536,spk0, I'll come to that . My proposal is 
9536,spk1," As far as I remember , we sold about 40,000 pairs last year to you alone . Don't you think this annual turnover is rather conserve - time for a sole agent ? "
9536,spk0," Well , I admit I always do business on the safe side . Could you let me have your proposal then ? "
9536,spk1," Let's put it this way . I propose a sole agency agreement for Ladies and gents plastic slippers ( excluding children's ) for a duration of 3 years ; 60,000 pairs to be sold in the first year , 70,000 pairs in the second year , and 80,000 pairs in the third year , the area is to be within the continent of Australia ( excluding any neighboring island ) , commission 5 % . "
9536,spk0," You certainly drive a hard bargain , Mrs . Brown . "
9536,spk1," On the contrary , Mr . London , we value your friendship more than anything else . We both understand our slippers are very popular in your market on account of their superior quality and compete - time price . And with the sole agency in your hand , there will be no competition and you can easily control the market , which would naturally result in bigger sales . I'm sure you can fulfill the agreement without much difficulty . "
9536,spk0," Well , if you put it this way , I'll have to comply . When shall we sign the contract , Mrs . Brown ? "
9536,spk1, Tomorrow afternoon . 
9536,spk0, Tomorrow afternoon will be fine . 
9537,spk0,Can you direct me to some fresh produce that's on sale ? 
9537,spk1," Well , we've got some great mangoes on sale . "
9537,spk0, Mangoes ? What are mangoes ? 
9537,spk1," Well , it's a fruit with a big seed in it . "
9537,spk0, Can you eat the seed ? 
9537,spk1," No . Peel the skin with a sharp knife , and throw out the seed . "
9537,spk0," Well , how much are they ? "
9537,spk1," Well , they're on sale today for only $ 1 each . "
9537,spk0, Can you describe their taste ? 
9537,spk1," They usually taste sweet , but they remind me of an orange . "
9537,spk0, How can I tell if they're ripe ? 
9537,spk1, You can buy them either ripe or unripe . Unripe ones are hard . 
9537,spk0, Where do they grow mangoes ? 
9537,spk1, The ones that are on sale are from Central America . 
9538,spk0,I have a package to post today . 
9538,spk1," Yes , what's in the package , madam ? "
9538,spk0," Well , it has a cassette record ... a cassette tape . "
9538,spk1, How would you like to send it ? 
9538,spk0, By airmail please . 
9538,spk1, Do you want to insure it ? 
9538,spk0," Yes , I'd like to insure it for 20 dollars . How much shall I pay altogether ? "
9538,spk1, 3 dollars . 
9539,spk0,Would you like to see our new shirts ? 
9539,spk1," Sorry , I'm not really that interested in those things . "
9539,spk0," They are very nice , you know . "
9539,spk1, Really ? 
9539,spk0, And not expensive either . 
9539,spk1, Oh . I don't care about that . 
9539,spk0, Everybody's buying them . 
9539,spk1, Are they ? 
9539,spk0," Yes , they are very fashionable , you see . "
9539,spk1, I'm afraid I'm not interested in fashion . There are so many other really important things in the world . 
9540,spk0,How much would it cost to send this special delivery to England ? 
9540,spk1, Just a second . I'll have to check that . Anything else I can do for you ? 
9540,spk0, Yes . I'd like to send a $ 20 money order . 
9540,spk1, There you go . 
9541,spk0,I need to go to the bank . 
9541,spk1, But they are closed today . 
9541,spk0," Closed ? Are you kidding ? What is it , some kind of holiday today ? "
9541,spk1, Have you already forgotten ? What's the date today ? 
9541,spk0," Oh , it's the first of April , April fool's day "
9541,spk1," You forgot all about it , didn't you ? "
9541,spk0," So I have , but I has reminded me at least one thing I need to remember . "
9541,spk1, What's that ? 
9541,spk0, Tomorrow is my wife's birthday . 
9541,spk1," Better not forget that , so kill you if you don't get her something . "
9542,spk0,What reasons do westerners drink for ? 
9542,spk1," I don't think drinking requires any special purposes . For us people in the West , the purpose is generally quite simple-to savor the wine . "
9542,spk0," I know what you mean there . In many circumstances , people kiss the baby for the nurse's sake . And that's what we do when drinking at a banquet . Even though we do have a rich variety of brand-name wines , like Matai and Showing Yellow Rice Wine , alcohol is usually served not for the enjoyment itself . We just be its Dionysus effect to enliven the atmosphere , improve personal association with each other and solidify friendship . "
9542,spk1," And to make matters worse , you're urged to drink "" one more cup time and again.There is too much etiquette to observe . You'II be set free at a Western banquet It seems we are keen to make it convenient as possible to savor the wine , its color , its aroma and its delicate taste . "
9542,spk0," Yeah . It's of supreme importance that the goblet , table-cloth , and plates should be made shiningly clean , so that the color of the wine is clearly visible and the delicate aroma and taste are fully appreciable . "
9542,spk1," Yes . For me , who can't hold much liquor , it's particularly agreeable . If only I had thechance to enjoy Chinese Matai at a leisured pace while sitting at a Western banquet ! "
9543,spk0,This is a very beautiful statue . What's it called ? 
9543,spk1, It's called ' Endless Love ' . It was a gift from a sister city in Australia for the 100th anniversary of the city . 
9543,spk0, 100th anniversary ? When was that ? 
9543,spk1, Just two months ago . There were very big celebrations and there was a spectacular fireworks display . I took part in the great parade myself . 
9543,spk0, Sounds real good . It's a pity that I missed that . 
9543,spk1, Yes . We all loved the celebration of our city's birthday . It made the people feel so proud of our city . 
9544,spk0,"An interesting meeting , isn't it ? "
9544,spk1," Yes , very . I thought the last speaker was especially good . "
9544,spk0," Let me introduce myself , by the way , my name is Dick Brown . "
9544,spk1, How do you do ? I'm Mary Green . 
9544,spk0," Sorry , what was your last name again ? "
9544,spk1," Green , G-R-E-E-N , but just call me Mary . "
9544,spk0, OK . I'm Dick . 
9544,spk1, Glad to meet you . 
9545,spk0,"Excuse me , is there a Post Office around here ? "
9545,spk1, Yes . There's one on the corner of 23th street . 
9545,spk0, How do I get there from here ? 
9545,spk1, Just walk north for 3 blocks . It's next to the Mexico restaurant . 
9545,spk0, How far is that ? 
9545,spk1," Oh , very close . Maybe 5 minutes walk . "
9546,spk0,"Take me to this address , please . "
9546,spk1," Yes , ma'am . Here we are . "
9546,spk0," How much do I owe you , sir ? "
9546,spk1," 30 dollars , ma'am . "
9546,spk0," Are you kidding ? The meter says 15 dollars , doesn't it ? "
9546,spk1," Yes , but we need some extra charge and some tip , too . "
9546,spk0, I don't get it . I'll go and have that doorman talk to you then . 
9546,spk1," OK , ma'am . Calm down , 15 dollars will do . "
9547,spk0,"Carla , I know you ’ re kind of new in this business and I want to give you some advice . "
9547,spk1," Yes , Mr . Michael ? "
9547,spk0, You have to listen to what the client asks for . What you have just shown me is not at all in line with the client ’ s wishes . 
9547,spk1," I ’ m sorry , Mr . Michael . Could you tell me where the problems are exactly ? Maybe I misunderstood the client ’ s intentions . "
9548,spk0,Could you show me my bill ? 
9548,spk1, Here you are.That comes to 120 yuan . 
9548,spk0," Can I have it charged to my account , please ? "
9548,spk1," Certainly , sir.Would you sign here , please ? ... Thank you . "
9549,spk0,The bonus season is coming . How much of a bonus can I expect ? 
9549,spk1," I think you will get a big bonus , because you always have high sales . "
9549,spk0, I hope so . I think you will get a big bonus too . Bonus depends on your performance and you worked overtime almost every day . 
9549,spk1," Yes , I am expecting to get the bonus . I hope we will both get the salary and bonus . "
9549,spk0, Hope so ! 
9550,spk0,I am going on a business trip to Guangzhou next Monday morning . 
9550,spk1, To visit our supplier ? 
9550,spk0," Yes , as the New Year is coming , they ’ re organizing a party for all their customers . "
9550,spk1," Well , I guess you will meet many people in this field . So don ’ t forget to pack enough business cards in your suitcase . "
9550,spk0, Sure . 
9550,spk1," By the way , do you know that our company just made some changes in the business trip policy ? "
9550,spk0," No , no one has informed me of that so far , tell me . "
9550,spk1," Ok , there is no cash advance anymore for short trips . You have to pay out of your own pocket , so save all the receipts from your business trip . And then attach them to your expense account . When you get back , our company will reimburse everything . "
9550,spk0," I see . What about the maximum purdy and rate , any change ? "
9550,spk1, I am not sure . You can check with the finance department . 
9550,spk0," I will call them this afternoon , thanks . "
9550,spk1, You ’ re welcome . Have a nice trip . 
9551,spk0,Are you ready for your big interview tomorrow ? 
9551,spk1, What ’ s to get ready ? 
9551,spk0, Lots ! Have you done any research about the company ? 
9551,spk1, Nope . 
9551,spk0, Have you updated your CV ? 
9551,spk1, Nope . 
9552,spk0,"Excuse me , sir . What would you like to eat , Chinese food or western food ? "
9552,spk1, I'd like to have Chinese food . 
9552,spk0, Are you going to have this set course or have dinner in the dining room ? 
9552,spk1," Right here , please . "
9552,spk0, Please put down the table in front of you . It's more comfortable that way . 
9552,spk1," Oh , thank you . So nice you are . "
9552,spk0," It's my pleasure . What would you like to drink , milk , tea , coffee , orange juice or iced water ? "
9552,spk1, I want a cup of bean milk . Do you have any ? 
9552,spk0," Yes , here you are . Enjoy your meal . "
9552,spk1," Thanks a lot . Oh , excuse me . Can I take two value meals ? And I want some chili paste . "
9552,spk0," OK , enjoy yourself , sir . "
9552,spk1," Oh , sorry to bother you . I want to know what kind of meat it is . "
9552,spk0, It is beef . Do you like it ? 
9552,spk1, That's OK . Thanks very much . 
9552,spk0, You are welcome . Please press that button if you need any help . 
9552,spk1, OK . 
9553,spk0,"Hello , can I help you ? "
9553,spk1," Yes . Do you have a pharmacy here , please ? "
9553,spk0, Sure . We have one on the second floor . 
9553,spk1, Which floor are we on now ? 
9553,spk0, This is the first floor . The second floor is one level up . 
9553,spk1, And where's the elevator ? 
9553,spk0, That's just over there . On the right . 
9554,spk0,How about going swimming ? 
9554,spk1, OK . Where should we go ? 
9554,spk0, Why don't we go down to the pool ? It's not too far from here . 
9554,spk1, Fine . I'll be ready in a minute . 
9555,spk0,Do you take vitamin pills regularly ? 
9555,spk1," No , I don't , do you ? "
9555,spk0," Yes . Maybe you should do it too . You may not get enough vitamins from your food , you know . "
9555,spk1," But , I don't believe in taking pills to get enough vitamins . "
9555,spk0, How's that . 
9555,spk1," Because it's better , easier and cheaper to get them from the food we eat . "
9556,spk0,"Kim , have you made contact with Mr . Lee ? "
9556,spk1," Not yet , Mr . Wang . But I'm working on it . "
9556,spk0, What seems to be the problem ? 
9556,spk1, I just keep getting a busy signal . 
9556,spk0," Maybe his phone is out of order . Anyway , keep working on it . I really need an answer about the contract I sent him . "
9556,spk1," All right , I'll let you know when I get through . "
9557,spk0,How do I set up an E-mail account ? 
9557,spk1," Oh , that's easy . Go to www.onxiu.cn . Now , click on the link with the picture of an envelope . "
9557,spk0, Which link ? 
9557,spk1," That one , the one that says Mail . "
9557,spk0," Oh , no . What did I do ? It's asking me for a password . "
9557,spk1," Don't worry . See where it says , New User ? "
9557,spk0, Yes . 
9557,spk1, Click on that . 
9557,spk0," Oh , I see . "
9557,spk1," Yeah , just fill out this form and choose a password . The computer will do the rest . "
9558,spk0,Do you get up early every morning ? 
9558,spk1, About 6 in the morning . I like to walk to the office . 
9558,spk0, Good habit . How long does it take ? 
9558,spk1, About 20 minutes . Do you live alone ? 
9558,spk0," No , my little sister lives with me . "
9558,spk1, How old is she ? 
9558,spk0, About 12 . She is a good girl . 
9558,spk1, I think so . 
9559,spk0,do you have a minute ? 
9559,spk1," sure , what would you like to discuss ? "
9559,spk0," I've made a tough decision , sir . Here's my resignation . "
9559,spk1," well , I have to tell you that I'm quite surprised . Is there any possible way to change your mind ? "
9559,spk0," I'm afraid not , sir . I've made up my mind . It's something I have to do . "
9559,spk1, can I ask why ? Were you unhappy working for us ? 
9559,spk0," oh , no . not at all . "
9559,spk1, are you planning on studying abroad ? 
9559,spk0," no , sir . "
9559,spk1, have you been given a better offer ? 
9559,spk0," Oh , no . I would never look for another job while working here . I think this is a fantastic place to work . "
9559,spk1," well , what's the problem then ? "
9559,spk0, it's my mother . She's sick and needs someone to take care of her . I'm the only one who can do it . 
9559,spk1," I'm sorry to hear that , but you don't need to quit over that . Why don't you just take a leave of absence ? We can hold your job for you until your mother gets better . "
9559,spk0, really ? I didn't know that would be possible . 
9559,spk1," sure , we'd be carry to lose a good worker like you . "
9559,spk0," thanks , sir . "
9560,spk0,It ’ s very nice to meet you . 
9560,spk1," Nice meeting you , too . "
9560,spk0, I can ’ t believe I ’ m actually speaking to a candidate . 
9560,spk1," You can ask me questions , if you ’ d like . "
9560,spk0, I want to ask you what your policy is on gay marriage . 
9560,spk1, Everyone should be able to love who they want . 
9560,spk0, Would you make gay marriage legal ? 
9560,spk1, I sure would . 
9560,spk0, I know a lot of people wouldn ’ t agree with that . 
9560,spk1, That ’ s not my problem . 
9560,spk0, I think that is really cool of you . 
9560,spk1, I ’ m glad to hear that . 
9561,spk0,"Hey , Susan . Have you got a sec ? I have some questions about my paycheck . "
9561,spk1," You bet , Emily . Pull up a chair . "
9561,spk0," Well , this is my first paycheck here in the States and there are a few things I don't understand . First of all , what is this FICA , and SUI Y tax , and why are there deductions both for Medicare and for my health insurance plan ? "
9561,spk1," OK , let's start from the top of your pay stub . This number here represents your gross pay . "
9561,spk0," Then here we have a series of deductions . First off are the federal ones . FICA stands for Federal Insurance Contribution Act , or something like that . It's your federal income tax . And then there's Social Security and Medicare , which are both federal programs to help you out after you retire or if you were unable to work . "
9561,spk1," All right , I see . So the Medicare isn't actually a health insurance I can use now . "
9561,spk0," That's right . Below the federal deductions are the state deductions . There's the state income tax , and then this SUI / SDI tax you were asking about is paying into an unemployment and disability fund that our state has set up , but you can see it's a pretty small quantity that they take . "
9561,spk1," Yeah , I don't mind giving them a dollar fifty for that . So there are two separate income taxes — one at a state level and one at a federal level ? "
9561,spk0, That's right . Not all states have an income tax . Some use higher property taxes or sales taxes instead . 
9561,spk1," I see . All right , well I think everything else I can figure out on my own . The deductions for health insurance and my 401 ( K ) are pretty self-explanatory . Thanks for your help , Susan . "
9561,spk0," No problem ! All those deductions do add up , and nobody's net pay is as high as they'd like . I can understand why you'd want some explanation . "
9561,spk1," Yeah , I guess it's the same in the UK , I just never paid much attention . See you later ! "
9562,spk0,Hello . How can we be of service ? 
9562,spk1, I'm here to see about a Fixed Asset Loan . 
9562,spk0," OK , are you already an account holder ? "
9562,spk1," Yes , I am . But I'm not sure if I'm eligible . "
9562,spk0," To find out if you are eligible for our Fixed Asset Loan , we will have to look at various aspects of your business , such as your long-term business prospects , your cash flow , your profitability , your capital structure ... "
9562,spk1, For my credit worthiness ? 
9562,spk0," Yes , and then other qualitative factors , such as the transparency of your business operations , your credibility and the integrity of your management . "
9563,spk0,"Hello sir , how can I help you ? "
9563,spk1," Yes , I need this prescription please . "
9563,spk0," Let ’ s see . Okay , so 50 mg of Prozac , would you prefer this in capsule or tablet ? "
9563,spk1, Capsules are fine . 
9563,spk0," Okay , you should take 1 capsule 3 times a day.Be sure not to take it on an empty stomach , and also , don ’ t ever mix it with alcohol ! "
9563,spk1," Yes , I know . It ’ s not the first time I ’ m taking this ! Don ’ t worry , I won ’ t overdose ! "
9563,spk0," Okay , anything else I can get you ? "
9563,spk1," Oh , yes , I almost forgot ! Can I also get some eye drops and um , some condoms ? "
9563,spk0, Sure . Darn condoms aren ’ t registered in our system . 
9563,spk1," Oh , well that ’ s okay , I ’ ll get some later , thanks ... Really it ’ s no problem . "
9563,spk0, Just hang on there a sec . Can I get a price check on Fun Times Ribbed Condoms please ! 
9564,spk0,How much tea are you going to order ? 
9564,spk1," We want to order 3,000 cases and hope to deliver the goods in two equal lots . "
9564,spk0, When do you want to deliver the goods ? 
9564,spk1, We'd like you to execute the first delivery by June 30 and the second delivery by August 15 . 
9564,spk0," I'm sorry , but June 30 is quite soon . I can't guarantee 1 500 cases , I'd prefer the first shipment to be 1,000 cases and the next 2,000 cases . "
9564,spk1, I can agree to that . 
9564,spk0," Let me affirm this again - the first shipment of 1,000 cases , to be delivered in 27 days , by June 30 , and the second shipment of 2,000 cases by August 15 . Right ? "
9564,spk1, Right . 
9564,spk0," Well , if there's nothing else , I think we've settled everything . "
9564,spk1, Let's hope it's the beginning of a long and prosperous relationship . 
9565,spk0,Do I often have to work overtime ? 
9565,spk1," Yes , you have to work overtime a lot due to the editing job . "
9565,spk0, Is there any extra pay for that ? 
9565,spk1," No , but we ’ ll provide you with good businesses at the end of the year . "
9566,spk0,I finally found an apartment that I want to rent . 
9566,spk1, Where did you see it ? 
9566,spk0, I saw it in this ad for apartments in today ’ s newspaper . 
9566,spk1, You found an apartment in the ads ? 
9566,spk0," I really did , but what ’ s so great about it is that it ’ s really affordable . "
9566,spk1, Tell me about the apartment . 
9566,spk0," Well , most importantly the apartment is beautiful . "
9566,spk1, How much is the rent for the apartment ? 
9566,spk0, The rent is $ 725 each month . 
9566,spk1, That ’ s pretty cheap for out here . 
9566,spk0, That ’ s what I said when I found out how much the rent was . 
9566,spk1, Congratulations on the new apartment . 
9567,spk0,Excuse me . Do you have this in blue ? 
9567,spk1," Yes , we do . That one comes in green blue and red . "
9567,spk0, And sorry . I can't find the price . How much is it ? 
9567,spk1," Oh , that's 39 dollars and 95 cents . It's on the sale at the moment . "
9567,spk0, OK . Do you have it in extra small ? 
9567,spk1, I'll just go and check for you . 
9568,spk0,"Bill , I'm expecting a big increase in turnover with the coming of the Mid-Autumn Festival . But wholesales are unwilling to supply my orders unless I pay them an advance of 50 % of the full price , for my business is fairly new . I hope that you can make me an advance on loan . "
9568,spk1, Do you have stocks or a title deed of a house to pledge as security ? 
9568,spk0, No . I should be grateful if you could see your way to make an advance against my personal reputation . You may inspect my accounts . From my accounts you can see that I've promptly met all my obligations . 
9568,spk1, We do not allow any request for a loan against personal security . This is a common regulation . But we may consider it if you can provide a reliable guarantor . 
9568,spk0," Yes , I can . You know Mr . Macready , the famous car dealer here in New York . He agreed to act as my guarantor of a loan in the sum of US $ l0 , 000 until the end of this year . "
9568,spk1, Good . He is a man of high standing . I think we can grant the loan you need after some further discussion . But I suggest you borrow on overdraft instead of on loan . 
9569,spk0,"Hey Sarah , I'm having some trouble finding an apartment . Can you help me look at some listings online ? "
9569,spk1, Sure . What kind of apartment are you looking for ? 
9569,spk0," Well , it has to be cheap . I don't want a really expensive apartment . "
9569,spk1, OK . Would you like to live in a studio ? 
9569,spk0," Sure , a studio would be fine . "
9570,spk0,"Excuse me , but could I use your bathroom ? "
9570,spk1, Certainly . It's right over there . 
9570,spk0, Thanks . 
9571,spk0,I am having some plumbing problems and need them fixed . 
9571,spk1, What exactly is wrong with the plumbing ? 
9571,spk0, The toilet flushes really slowly . 
9571,spk1, Are there any problems with the plumbing in the kitchen ? 
9571,spk0, Both the kitchen and the bathroom plumbing are messed up . 
9571,spk1, How long have you had these problems ? 
9571,spk0," It has been going on for a while , but just started to get worse this morning . "
9571,spk1, I will send someone out to take a look at the problem . Will you be home this afternoon ? 
9571,spk0," Yes , I will be home this afternoon . "
9571,spk1," Fine . I will be there around two . If someone is not there , I will use my key to get in . "
9572,spk0,Have you seen the movie Batwoman ? 
9572,spk1," No , not yet . Is it good ? "
9572,spk0," Yes , it's quite amusing , actually . Good plot , and Sharon Stone's in it . "
9572,spk1," Oh , she's good . She must be getting on a bit now . "
9572,spk0," Yeah , but she looks amazing . "
9572,spk1, So what's the movie about ? 
9572,spk0," Well , it's about this woman who got murdered because she discovered some company secrets about the cosmetics company she worked for . But then she got reincarnated as a cat . "
9572,spk1, Huh ? 
9572,spk0," I know . Stay with me . She then decided to get her revenge by revealing the company secret and killing the boss . First , though , she had to discover her true cat nature . At the end she had a big fight with Sharon Stone , who was the real danger in the company . She had actually murdered the boss , who was her husband , and then tried to frame Batwoman for the murder , so everyone thought Batwoman was evil . "
9572,spk1, I see . Batwoman married the boss ? 
9572,spk0," No . Sharon Stone was married to the boss , who treated her badly , so she killed him . So where was I ? OK , so then , at the same time she fell in love with a cop , who was investigating the murder of the boss . Finally , she ditched the cop to follow her feline nature . "
9572,spk1," Wait a minute , I'm lost . The cop killed the boss ? "
9572,spk0," No , Sharon Stone did . "
9572,spk1, And Sharon Stone is Batwoman ? 
9572,spk0, Haven't you been listening to a word I've been saying ? 
9573,spk0,"Can I help you , Ma'am ? "
9573,spk1, I need a phone card for this new cell phone . 
9573,spk0, Cool phone . What kind of phone card do you want ? 
9573,spk1, It's for my daughter who is still a senior high school student . 
9573,spk0, Then the M-Zone will be suitable . 
9573,spk1, What's special with the service ? 
9573,spk0, You know students use tested message service . And they provide favorable service for that . 
9573,spk1, That's nice . And I need a pre-paid phone card . 
9573,spk0," Oh , there is a sales promotion for it now . "
9573,spk1," Oh , good . Then what is it ? "
9573,spk0," If you buy a pre-paid phone card worth 100 yuan today , you will get 50 yuan for free . "
9573,spk1, May I have two of them ? 
9573,spk0, Sure . As many as you want . 
9573,spk1," Okay , then a third one for my husband too . "
9574,spk0,Operator . 
9574,spk1, Hello . I'd like to make a call to Australia . 
9574,spk0, You can call direct if you like . 
9574,spk1," Oh , can I ? "
9574,spk0," Yes , please . "
9574,spk1, Could you please tell me the international prefix and the country code for Australia ? 
9574,spk0," Yes , the code for Australia is 61 and then dial the city code and the number . Start with the international code which is 00 . "
9574,spk1, What time do the special rates apply ? 
9574,spk0," Between six in the evening and eight in the morning , sir . "
9574,spk1, I wonder if I can charge this call to my hotel room . 
9574,spk0," Certainly . Tell me the room number and your name , please ? "
9574,spk1, This is Mr . Ma in room 215 . 
9574,spk0," OK , Mr . Ma . I'll tell the front desk clerk the charge afterwards . "
9574,spk1, Thanks very much for your help . 
9574,spk0, You're welcome . Bye . 
9574,spk1, Bye . 
9575,spk0,What can I do for you ? 
9575,spk1," I am looking for cologne , small bottle . Can I see that one in the glass shelf ? "
9575,spk0," Yes , of course , this one costs 260 yuan . "
9575,spk1, It's too expensive . 
9575,spk0, If you think it's expensive . You can look at this one . 
9575,spk1, What's the difference between the two ? 
9575,spk0, It's difficult to explain . But this one is really cheap . 
9575,spk1, Let me see . 
9576,spk0,"Can I see your passport , please ? "
9576,spk1, Is this line for non-residents ? 
9576,spk0, Yes it is . Residents can queen up in the lines to my right . 
9576,spk1, Ok . Here's my passport . 
9576,spk0, What's the expiration date on your passport ? 
9576,spk1," I think it's soon , maybe in a few months . It was renewed in Beijing , so the new expiry date is on the last page . "
9576,spk0," I see . Yes , you'll need to renew your passport in a few months . Make sure you don't let it expire while you are in the UK . "
9576,spk1, I won't . 
9576,spk0, Do you have anything to declare ? 
9576,spk1," No , I don't have anything to declare . "
9576,spk0, How long will you be staying in the UK ? 
9576,spk1, I'll be here for about a year . 
9576,spk0, What is the purpose of your stay ? 
9576,spk1, I'll be studying . I'm doing an MBA at Nottingham University . 
9576,spk0, Where will you be staying ? 
9576,spk1, I have a housing contract with the university . I'll be in a dorm room on campus . 
9576,spk0, How do you plan on paying for your living costs and tuition fees while you are here ? 
9576,spk1, My father has already paid for that in advance . Here are the receipts . 
9576,spk0, Ok . Have a good stay . Here's your passport and documents back . 
9576,spk1, Thank you very much . 
9577,spk0,See ? That wasn't so bad . 
9577,spk1, Easy for you to say . My bottom still stings . 
9577,spk0, It might be sore for a while . You'll be OK . Now let's go home and rest . 
9577,spk1, Can't we go to McDonald's first ? 
9577,spk0," No , sweetie . I'll make you some tomato soup and rice . "
9577,spk1," No , thanks . "
9577,spk0, And vegetables with porridge . 
9577,spk1, Blah ... What's that ? 
9577,spk0, This is all your medicine . You need to take it four times a day for three days straight . 
9578,spk0,What shall we do now ? 
9578,spk1," Let's get the table wares we need first , And then stand in the line . "
9578,spk0, I've got all I need . 
9578,spk1, Let's stand in the line now . 
9578,spk0, It smells good . Look at these . They make my mouth watering . 
9578,spk1, Me too . 
9578,spk0, It will be our turn soon . 
9578,spk1, Tell the waiter what you want when it's your turn . 
9578,spk0, OK . I'll have many cream cakes today . 
9578,spk1, I don't like them . I think they are too icky . 
9579,spk0,Mr . Martin ? I need to talk to you for a minute . 
9579,spk1," Certainly , Mr . Emory . Is there a problem , sir ? "
9579,spk0," Well , I ’ d just like you to help me with the holiday schedule . "
9579,spk1," Fine , Mr . Emory . Let me just grab a pad and pen . "
9580,spk0,Hi . You said that you might need some help with preparing dinner . What would you like me to do ? 
9580,spk1," Thanks for coming over to help . I really appreciate it . First , could you peel the vegetables ? I ’ Ve put them all in the skin and there ’ s a peeler . "
9580,spk0," Ok , I ’ ll peel the vegetables and you chop them . I ’ m terrible at chopping vegetables . I always seem to chop them into pieces that are either too big or too small . ... wow ! You can chop vegetable really quickly , just like professional chefs on TV ! "
9580,spk1," After you ’ Ve chopped the vegetables , could you fry the meat in a little oil ? Just use a very small amount of oil . Fry the meat until it is cooked , then we ’ ll add some spices to flavor it . "
9580,spk0, Which spices are you going to add to the meat ? 
9580,spk1," These ones here . The one on the left is very spicy , so we must be careful about how much we add . "
9580,spk0, Yes . We don't want everyone to burn their mouths and have a drink gallons of water ! OK . I ’ m really to do the meat . Should I cook it over a low flame ? 
